Name,YT Scope Project,
File,H:\Explicit_MPC_on_PLC\Quad-Tank\Data_Capture\Scope Project.csv,
Starttime of export,132660185944220000,Thursday, May 20, 2021,17:09:54.422
Endtime of export,132660187127720000,Thursday, May 20, 2021,17:11:52.772


Name,fActualValueToScope_1,Name,fActualValueToScope_2,Name,fOutToScope_1,Name,fOutToScope_2,Name,fSetpointValueToScope_1,Name,fSetpointValueToScope_2
60800,1.7847225666046143,60800,1.0184026956558228,60800,3.772440995967357,60800,0.071963613143721725,60800,2,60800,1
60850,1.7877743244171143,60850,1.0135196447372437,60850,3.8002680036848564,60850,0.069039125091527792,60850,2,60850,1
60900,1.7877743244171143,60900,1.0110782384872437,60900,3.8126352266774011,60900,0.075399057475741826,60900,2,60900,1
60950,1.7902158498764038,60950,1.0074160099029541,60950,3.8391163927349674,60950,0.088549829070576888,60950,2,60950,1
61000,1.7902158498764038,61000,1.0025330781936646,61000,3.8537834212650757,61000,0.095829743173603724,61000,2,61000,1
61050,1.7920469045639038,61050,0.99856561422348022,61050,3.8724947797787097,61050,0.10374612243585774,61050,2,61050,1
61100,1.7932676076889038,61100,0.99459820985794067,61100,3.8716899717618136,61100,0.097783155927734677,61100,2,61100,1
61150,1.7981505393981934,61150,0.99337750673294067,61150,3.902221649796906,61150,0.11477150749544846,61150,2,61150,1
61200,1.7978453636169434,61200,0.98849451541900635,61200,3.9160773880995139,61200,0.12171028006899601,61200,2,61200,1
61250,1.7999817132949829,61250,0.98513752222061157,61250,3.9321143735329369,61250,0.13583151399390761,61250,2,61250,1
61300,1.8018127679824829,61300,0.98055970668792725,61300,3.9448477543967964,61300,0.125076812203507,61300,2,61300,1
61350,1.8042542934417725,61350,0.98055970668792725,61350,3.9565675217704737,61350,0.14984382581459224,61350,2,61350,1
61400,1.8070008754730225,61400,0.97476118803024292,61400,3.9721054489938443,61400,0.14357840562907817,61400,2,61400,1
61450,1.8091373443603516,61450,0.97415083646774292,61450,3.9759686606692051,61450,0.15901506957440273,61450,2,61450,1
61500,1.8134098052978516,61500,0.97018337249755859,61500,3.9948071868012383,61500,0.18257382552044726,61500,2,61500,1
61550,1.8152409791946411,61550,0.964384913444519,61550,4.019900720390079,61550,0.20003229373822809,61550,2,61550,1
61600,1.8155461549758911,61600,0.95919674634933472,61600,4.0180332210346412,61600,0.1894672146089677,61600,2,61600,1
61650,1.8204290866851807,61650,0.95919674634933472,61650,4.0358209324141914,61650,0.19918016586588563,61650,2,61650,1
61700,1.8222601413726807,61700,0.95645010471343994,61700,4.0535927466160366,61700,0.21717815425328377,61700,2,61700,1
61750,1.8237862586975098,61750,0.95217752456665039,61750,4.0715648260924961,61750,0.23204785690505403,61750,2,61750,1
61800,1.8250069618225098,61800,0.94821006059646606,61800,4.0706490493395142,61800,0.25294133577226974,61800,2,61800,1
61850,1.8295847177505493,61850,0.94302189350128174,61850,4.0841036051707356,61850,0.25149294855284238,61850,2,61850,1
61900,1.8320261240005493,61900,0.94180119037628174,61900,4.0983484032122393,61900,0.26363943738989476,61900,2,61900,1
61950,1.8341624736785889,61950,0.938749372959137,61950,4.1004335854123859,61950,0.27285860939772311,61950,2,61950,1
62000,1.8384350538253784,62000,0.93630790710449219,62000,4.1172054307115538,62000,0.29590398200721291,62000,2,62000,1
62050,1.8402661085128784,62050,0.93142497539520264,62050,4.1448639482380392,62050,0.31677149938565857,62050,2,62050,1
62100,1.8396557569503784,62100,0.92654198408126831,62100,4.1411723735255821,62100,0.30608513985289476,62100,2,62100,1
62150,1.844233512878418,62150,0.92745751142501831,62150,4.1507733259244421,62150,0.31779140105374576,62150,2,62150,1
62200,1.846980094909668,62200,0.92532122135162354,62200,4.169850738489246,62200,0.345704598549174,62200,2,62200,1
62250,1.847895622253418,62250,0.92013305425643921,62250,4.1705527168623266,62250,0.34137273181865535,62250,2,62250,1
62300,1.8518631458282471,62300,0.92043823003768921,62300,4.1621927473462579,62300,0.36411857366198175,62300,2,62300,1
62350,1.8579668998718262,62350,0.91647082567214966,62350,4.1943386392156423,62350,0.38139390295525633,62350,2,62350,1
62400,1.8570512533187866,62400,0.91311383247375488,62400,4.1977182215517814,62400,0.39178032276499336,62400,2,62400,1
62450,1.8604083061218262,62450,0.91097748279571533,62450,4.202374806393145,62450,0.40345275013129667,62450,2,62450,1
62500,1.8637654781341553,62500,0.90884119272232056,62500,4.2076650784992893,62500,0.41598249410677324,62500,2,62500,1
62550,1.8671224117279053,62550,0.90670490264892578,62550,4.216403963585714,62550,0.43712325683288711,62550,2,62550,1
62600,1.8698691129684448,62600,0.90304267406463623,62600,4.2212310873240311,62600,0.44248858714731215,62600,2,62600,1
62650,1.8732261657714844,62650,0.90212714672088623,62650,4.2262447343182572,62650,0.46484854504246437,62650,2,62650,1
62700,1.8765830993652344,62700,0.89846491813659668,62700,4.2264283525742261,62700,0.45350428840386148,62700,2,62700,1
62750,1.8808556795120239,62750,0.90090638399124146,62750,4.2563841629950465,62750,0.50779526216308557,62750,2,62750,1
62800,1.8796349763870239,62800,0.89205598831176758,62800,4.2417936946557884,62800,0.48518219192338075,62800,2,62800,1
62850,1.8857386112213135,62850,0.8960234522819519,62850,4.2498619460676226,62850,0.51233761638112041,62850,2,62850,1
62900,1.8884854316711426,62900,0.89236128330230713,62900,4.2391230021336108,62900,0.52494423138920687,62900,2,62900,1
62950,1.8945890665054321,62950,0.89083528518676758,62950,4.2491487758259989,62950,0.53180835007324267,62950,2,62950,1
63000,1.8973357677459717,63000,0.89053010940551758,63000,4.2696717209011883,63000,0.554994040183391,63000,2,63000,1
63050,1.8976409435272217,63050,0.8874782919883728,63050,4.2649817967498596,63050,0.55205901619920994,63050,2,63050,1
63100,1.9019136428833008,63100,0.8890041708946228,63100,4.2639347456594843,63100,0.58543945733982161,63100,2,63100,1
63150,1.9058809280395508,63150,0.88442635536193848,63150,4.2731924782067816,63150,0.59809647818969314,63150,2,63150,1
63200,1.9080172777175903,63200,0.88290047645568848,63200,4.2837514104616767,63200,0.62293328088859612,63200,2,63200,1
63250,1.9095431566238403,63250,0.87923824787139893,63250,4.2715333971930773,63250,0.631468412234424,63250,2,63250,1
63300,1.9150364398956299,63300,0.87832272052764893,63300,4.2691757337631682,63300,0.655080254944585,63300,2,63300,1
63350,1.9193090200424194,63350,0.87496566772460938,63350,4.2864556044418709,63350,0.67079362307335189,63350,2,63350,1
63400,1.9199193716049194,63400,0.87282943725585938,63400,4.3010918154614579,63400,0.68398462941852289,63400,2,63400,1
63450,1.9202245473861694,63450,0.87130343914031982,63450,4.2807506709127034,63450,0.71280952966574973,63450,2,63450,1
63500,1.9266335964202881,63500,0.86703085899353027,63500,4.277057764683863,63500,0.73597876028039466,63500,2,63500,1
63550,1.9309060573577881,63550,0.86336863040924072,63550,4.2962764329491225,63550,0.7585683145869867,63550,2,63550,1
63600,1.9309060573577881,63600,0.85970640182495117,63600,4.2785266828851762,63600,0.75852550648147354,63600,2,63600,1
63650,1.9370098114013672,63650,0.86031675338745117,63650,4.297069845561194,63650,0.77316307921704264,63650,2,63650,1
63700,1.9370098114013672,63700,0.85909605026245117,63700,4.2995001407498128,63700,0.79987152248320859,63700,2,63700,1
63750,1.9391460418701172,63750,0.8557390570640564,63750,4.2822852674593888,63750,0.81340597021399585,63750,2,63750,1
63800,1.9449446201324463,63800,0.85451829433441162,63800,4.28988468272807,63800,0.84123787401806416,63800,2,63800,1
63850,1.9467757940292358,63850,0.85085606575012207,63850,4.29175814724458,63850,0.86231901626998764,63850,2,63850,1
63900,1.9492172002792358,63900,0.84810936450958252,63900,4.2863557831882959,63900,0.85622254688271549,63900,2,63900,1
63950,1.9528794288635254,63950,0.85055083036422729,63950,4.2753677350395591,63950,0.88683605211215333,63950,2,63950,1
64000,1.9577623605728149,64000,0.84719383716583252,64000,4.2789854404845,64000,0.90946435014746774,64000,2,64000,1
64050,1.9602037668228149,64050,0.844752311706543,64050,4.27258798547197,64050,0.92178611594642434,64050,2,64050,1
64100,1.9641711711883545,64100,0.844141960144043,64100,4.25867985966866,64100,0.94716612928035915,64100,2,64100,1
64150,1.9696645736694336,64150,0.84139531850814819,64150,4.2787589157853372,64150,0.94872463633372139,64150,2,64150,1
64200,1.9690542221069336,64200,0.84292119741439819,64200,4.2781611084332338,64200,0.973826506374798,64200,2,64200,1
64250,1.9711905717849731,64250,0.84078490734100342,64250,4.2610530849182719,64250,1.0067492044797661,64250,2,64250,1
64300,1.9763786792755127,64300,0.83681756258010864,64300,4.27921167192662,64300,1.0349198372263377,64300,2,64300,1
64350,1.9754631519317627,64350,0.83315527439117432,64350,4.2967011065203167,64350,1.0761380622445733,64350,2,64350,1
64400,1.9736319780349731,64400,0.82674646377563477,64400,4.2810205581586445,64400,1.0990196493064868,64400,2,64400,1
64450,1.9772942066192627,64450,0.82308417558670044,64450,4.2596840367645505,64450,1.0974120308038886,64450,2,64450,1
64500,1.9827876091003418,64500,0.82430493831634521,64500,4.2651680970001458,64500,1.1424565639541913,64500,2,64500,1
64550,1.9840083122253418,64550,0.81789606809616089,64550,4.2455929361318452,64550,1.1279318053392384,64550,2,64550,1
64600,1.9895015954971314,64600,0.82186347246170044,64600,4.2390467236211791,64600,1.1757243641536117,64600,2,64600,1
64650,1.9931638240814209,64650,0.81575977802276611,64650,4.2610094191742434,64650,1.1915050550294319,64650,2,64650,1
64700,1.9913327693939209,64700,0.81453907489776611,64700,4.2505102882303252,64700,1.195046569644951,64700,2,64700,1
64750,1.9943845272064209,64750,0.81606495380401611,64750,4.2353405644456963,64750,1.2063901396033419,64750,2,64750,1
64800,1.9986571073532105,64800,0.81698054075241089,64800,4.2449636211222614,64800,1.2469495336077952,64800,2,64800,1
64850,1.9986571073532105,64850,0.81270790100097656,64850,4.20432628059245,64850,1.2649119368113477,64850,2,64850,1
64900,2.0075075626373291,64900,0.81179237365722656,64900,4.1926840460381269,64900,1.2968413565109602,64900,2,64900,1
64950,2.0123906135559082,64950,0.808435320854187,64950,4.2001333218712382,64950,1.3186049377054225,64950,2,64950,1
65000,2.0136113166809082,65000,0.80660414695739746,65000,4.2029842159538688,65000,1.3233852005082512,65000,2,65000,1
65050,2.0148320198059082,65050,0.808130145072937,65050,4.1998229071580857,65050,1.3662324685500937,65050,2,65050,1
65100,2.0166630744934082,65100,0.80324715375900269,65100,4.2020569621821293,65100,1.389687794068269,65100,2,65100,1
65150,2.0172734260559082,65150,0.80111086368560791,65150,4.2085780401855688,65150,1.4344250500910345,65150,2,65150,1
65200,2.0166630744934082,65200,0.79500722885131836,65200,4.1803165646541061,65200,1.4347833660669833,65200,2,65200,1
65250,2.0221564769744873,65250,0.79653310775756836,65250,4.1848774162470015,65250,1.4417939449803647,65250,2,65250,1
65300,2.0224616527557373,65300,0.79805904626846313,65300,4.14158481486372,65300,1.471961804655588,65300,2,65300,1
65350,2.0313119888305664,65350,0.79592275619506836,65350,4.1402141086174913,65350,1.5017080312534539,65350,2,65350,1
65400,2.0337536334991455,65400,0.79348123073577881,65400,4.1423028353252285,65400,1.5315669203140947,65400,2,65400,1
65450,2.0349743366241455,65450,0.790734589099884,65450,4.1394807062833427,65450,1.5538612234198213,65450,2,65450,1
65500,2.0365002155303955,65500,0.78920865058898926,65500,4.15741506672137,65500,1.5850234623314825,65500,2,65500,1
65550,2.0337536334991455,65550,0.78615677356719971,65550,4.1259838628395329,65550,1.5781086463071032,65550,2,65550,1
65600,2.0392467975616455,65600,0.790124237537384,65600,4.1071287239416741,65600,1.6365438320241637,65600,2,65600,1
65650,2.0435194969177246,65650,0.78310495615005493,65650,4.1207586728676686,65650,1.6464021398426445,65650,2,65650,1
65700,2.0419933795928955,65700,0.78371530771255493,65700,4.0885430656012556,65700,1.6636357485533557,65700,2,65700,1
65750,2.0480971336364746,65750,0.78371530771255493,65750,4.0667250308922878,65750,1.687433820025968,65750,2,65750,1
65800,2.0532853603363037,65800,0.78279978036880493,65800,4.0741753463317076,65800,1.6951842943172728,65800,2,65800,1
65850,2.0532853603363037,65850,0.78493607044219971,65850,4.0540837012600317,65850,1.7353972509110607,65850,2,65850,1
65900,2.0575578212738037,65900,0.78157901763916016,65900,4.0503849397075964,65900,1.7664092391493691,65900,2,65900,1
65950,2.0590839385986328,65950,0.77913755178451538,65950,3.9915876378847788,65950,1.7879882427908633,65950,2,65950,1
66000,2.0706808567047119,66000,0.77822202444076538,66000,4.008967073201152,66000,1.8202257780943894,66000,2,66000,1
66050,2.0697653293609619,66050,0.77547538280487061,66050,4.0093989210212255,66050,1.8541713001557927,66050,2,66050,1
66100,2.0703756809234619,66100,0.77211827039718628,66100,4.0255332190176221,66100,1.8593699513214068,66100,2,66100,1
66150,2.0673236846923828,66150,0.773949384689331,66150,3.9951497824269708,66150,1.8891464861236347,66150,2,66150,1
66200,2.0719015598297119,66200,0.77211827039718628,66200,3.99404897242952,66200,1.935363583982129,66200,2,66200,1
66250,2.0719015598297119,66250,0.766930103302002,66250,3.9632742338637579,66250,1.9465400026560649,66250,2,66250,1
66300,2.077089786529541,66300,0.767540454864502,66300,3.9852265970116849,66300,1.9828356862855441,66300,2,66300,1
66350,2.073122501373291,66350,0.76418346166610718,66350,3.9749317330095715,66350,1.9977735248680395,66350,2,66350,1
66400,2.073732852935791,66400,0.76448863744735718,66400,3.9636662182643096,66400,2.01428595498058,66400,2,66400,1
66450,2.074648380279541,66450,0.76509898900985718,66450,3.9595240015497204,66450,2.0474718997767725,66450,2,66450,1
66500,2.074343204498291,66500,0.76296275854110718,66500,3.9399139423644729,66500,2.0771429791981659,66500,2,66500,1
66550,2.076784610748291,66550,0.7611316442489624,66550,3.9293367763296425,66550,2.019591591354291,66550,2,66550,1
66600,2.078005313873291,66600,0.77578055858612061,66600,0,66600,2.0804766506529324,66600,1,66600,1
66650,2.081057071685791,66650,0.77150791883468628,66650,0,66650,2.0978625837312017,66650,1,66650,1
66700,2.08441424369812,66700,0.773339033126831,66700,0.70538156026164689,66700,2.1349759017435228,66700,1,66700,1
66750,2.08410906791687,66750,0.77150791883468628,66750,1.0429296549025722,66750,2.1407573920492831,66750,1,66750,1
66800,2.0877714157104492,66800,0.774864912033081,66800,1.3172905868061462,66800,2.1727082685830883,66800,1,66800,1
66850,2.0688498020172119,66850,0.773949384689331,66850,1.4798367666910886,66850,2.2097376603604961,66850,1,66850,1
66900,2.0453505516052246,66900,0.77150791883468628,66900,1.4905382026112506,66900,2.2208124228549955,66900,1,66900,1
66950,2.0343639850616455,66950,0.773339033126831,66950,1.4540387250558344,66950,2.2413213427801693,66950,1,66950,1
67000,2.0255134105682373,67000,0.773949384689331,67000,1.3700653929308491,67000,2.2717446470820755,67000,1,67000,1
67050,2.0221564769744873,67050,0.772728681564331,67050,1.2753405447331281,67050,2.2697217911221883,67050,1,67050,1
67100,2.0200202465057373,67100,0.77730643749237061,67100,1.2036185532377441,67100,2.2910116091214587,67100,1,67100,1
67150,2.0133061408996582,67150,0.77852720022201538,67150,1.122757179934752,67150,2.3452170222904063,67150,1,67150,1
67200,2.0072023868560791,67200,0.773339033126831,67200,1.0473344282948756,67200,2.3368965414110279,67200,1,67200,1
67250,1.99957275390625,67250,0.77852720022201538,67250,0.95439176263771652,67250,2.3554242778982784,67250,1,67250,1
67300,1.9946898221969605,67300,0.78005313873291016,67300,0.85031816744721767,67300,2.2249895122150214,67300,1,67300,1
67350,1.9922482967376709,67350,0.80996125936508179,67350,0.758343485125399,67350,2.2802221710383663,67350,1,67350,1
67400,1.9882808923721314,67400,0.81087678670883179,67400,0.68794700294940958,67400,2.29448501347898,67400,1,67400,1
67450,1.9803462028503418,67450,0.81667536497116089,67450,0.6054681797487047,67450,2.30367140847086,67450,1,67450,1
67500,1.9739371538162231,67500,0.82277899980545044,67500,0.53868509134128228,67500,2.282060210869544,67500,1,67500,1
67550,1.9644763469696045,67550,0.83437609672546387,67550,0.45233871422990368,67550,2.2879446747695398,67550,1,67550,1
67600,1.9580675363540649,67600,0.84170049428939819,67600,0.35503055703808883,67600,2.2881572048541887,67600,1,67600,1
67650,1.9541001319885254,67650,0.84963530302047729,67650,0.27158601039450891,67650,2.2873166791008095,67650,1,67650,1
67700,1.9483016729354858,67700,0.8575701117515564,67700,0.21272370392859408,67700,2.3031514547113279,67700,1,67700,1
67750,1.9379253387451172,67750,0.862147867679596,67750,0.13139595337080731,67750,2.30772866289876,67750,1,67750,1
67800,1.9309060573577881,67800,0.867946445941925,67800,0.041926991253298268,67800,2.304246002620828,67800,1,67800,1
67850,1.925717830657959,67850,0.87496566772460938,67850,0,67850,2.3041852102794467,67850,1,67850,1
67900,1.9171727895736694,67900,0.8813745379447937,67900,0,67900,2.2888337660502316,67900,1,67900,1
67950,1.9077121019363403,67950,0.89053010940551758,67950,0.026969981173453769,67950,2.3143978794617,67950,1,67950,1
68000,1.8973357677459717,68000,0.89236128330230713,68000,0,68000,2.2827624789001062,68000,1,68000,1
68050,1.8881802558898926,68050,0.90365302562713623,68050,0,68050,2.2705151412559452,68050,1,68050,1
68100,1.8811608552932739,68100,0.91250348091125488,68100,0,68100,2.2476636146708064,68100,1,68100,1
68150,1.8735313415527344,68150,0.923490047454834,68150,0.011610601622828565,68150,2.2449688196303677,68150,1,68150,1
68200,1.8619341850280762,68200,0.93111968040466309,68200,0,68200,2.2522104612065683,68200,1,68200,1
68250,1.8539994955062866,68250,0.93630790710449219,68250,0,68250,2.2577427748485395,68250,1,68250,1
68300,1.845149040222168,68300,0.940885603427887,68300,0,68300,2.2642042588379367,68300,1,68300,1
68350,1.8362987041473389,68350,0.94454789161682129,68350,0,68350,2.2702813915125351,68350,1,68350,1
68400,1.8280587196350098,68400,0.94759970903396606,68400,0.00849755478282914,68400,2.22687350611161,68400,1,68400,1
68450,1.8185979127883911,68450,0.95950192213058472,68450,0,68450,2.2288256648199,68450,1,68450,1
68500,1.8091373443603516,68500,0.964384913444519,68500,0,68500,2.2127046625623836,68500,1,68500,1
68550,1.8002868890762329,68550,0.97201454639434814,68550,0,68550,2.2054485795384475,68550,1,68550,1
68600,1.7932676076889038,68600,0.97811824083328247,68600,0.0028152740551969369,68600,2.2030076403907426,68600,1,68600,1
68650,1.7822809219360352,68650,0.9830012321472168,68650,0,68650,2.1915176167781039,68650,1,68650,1
68700,1.7764824628829956,68700,0.98910486698150635,68700,0,68700,2.1780854105767529,68700,1,68700,1
68750,1.767632007598877,68750,0.99551379680633545,68750,0,68750,2.1869970354328689,68750,1,68750,1
68800,1.7554247379302979,68800,0.99765008687973022,68800,0,68800,2.1489003257685972,68800,1,68800,1
68850,1.7499313354492188,68850,1.0077211856842041,68850,0,68850,2.1489152813991339,68850,1,68850,1
68900,1.7429120540618897,68900,1.0116885900497437,68900,0,68900,2.149771913888479,68900,1,68900,1
68950,1.73894464969635,68950,1.0147404670715332,68950,0.015821297367624276,68950,2.1293867215528626,68950,1,68950,1
69000,1.7294838428497315,69000,1.0211492776870728,69000,0,69000,2.0946469014891695,69000,1,69000,1
69050,1.7242957353591919,69050,1.0306100845336914,69050,0,69050,2.0930934590702472,69050,1,69050,1
69100,1.7197179794311523,69100,1.034577488899231,69100,0,69100,2.0616515867474794,69100,1,69100,1
69150,1.7069003582000732,69150,1.04342782497406,69150,0,69150,2.0749181745984022,69150,1,69150,1
69200,1.7026276588439941,69200,1.0443434715270996,69200,0.012647665278225466,69200,2.0450508167468215,69200,1,69200,1
69250,1.694387674331665,69250,1.0519729852676392,69250,0,69250,2.0279499217940979,69250,1,69250,1
69300,1.6885890960693359,69300,1.0577715635299683,69300,0,69300,2.0246959549232479,69300,1,69300,1
69350,1.6791284084320068,69350,1.0608234405517578,69350,0,69350,2.0176256112482633,69350,1,69350,1
69400,1.6803491115570068,69400,1.0638751983642578,69400,0,69400,1.9985285614267867,69400,1,69400,1
69450,1.6687521934509277,69450,1.0687582492828369,69450,0.015890169976223209,69450,1.9399679696164052,69450,1,69450,1
69500,1.6599017381668091,69500,1.0812708139419556,69500,0,69500,1.9482491994262638,69500,1,69500,1
69550,1.6550188064575195,69550,1.0827968120574951,69550,0,69550,1.9421551209307246,69550,1,69550,1
69600,1.6568498611450195,69600,1.0855433940887451,69600,0,69600,1.9246484557757684,69600,1,69600,1
69650,1.6443372964859009,69650,1.0898159742355347,69650,0,69650,1.8811565557104286,69650,1,69650,1
69700,1.6507461071014404,69700,1.0989714860916138,69700,0.003920943358656781,69700,1.8718854429711054,69700,1,69700,1
69750,1.6333507299423218,69750,1.1026337146759033,69750,0,69750,1.8670055298441133,69750,1,69750,1
69800,1.6281623840332031,69800,1.1047700643539429,69800,0,69800,1.8451894088645853,69800,1,69800,1
69850,1.6235847473144531,69850,1.1093478202819824,69850,0,69850,1.8397197526133096,69850,1,69850,1
69900,1.617786169052124,69900,1.1108736991882324,69900,0,69900,1.8114329115412247,69900,1,69900,1
69950,1.6284677982330322,69950,1.1160619258880615,69950,0,69950,1.8028778434313293,69950,1,69950,1
70000,1.6092410087585449,70000,1.1178929805755615,70000,0,70000,1.7898149565170369,70000,1,70000,1
70050,1.6052736043930054,70050,1.1200293302536011,70050,0.0064988333435137269,70050,1.7640808534807053,70050,1,70050,1
70100,1.5967284440994263,70100,1.1243019104003906,70100,0,70100,1.755930799078111,70100,1,70100,1
70150,1.5945922136306763,70150,1.1255226135253906,70150,0,70150,1.7177074529714358,70150,1,70150,1
70200,1.5884883403778076,70200,1.1319315433502197,70200,0,70200,1.7078901697985502,70200,1,70200,1
70250,1.5787224769592285,70250,1.1337625980377197,70250,0,70250,1.6902308234448524,70250,1,70250,1
70300,1.5759758949279785,70300,1.1365092992782593,70300,0,70300,1.6765648909732862,70300,1,70300,1
70350,1.5717031955718994,70350,1.1383403539657593,70350,0,70350,1.6227663632229057,70350,1,70350,1
70400,1.5686513185501099,70400,1.1474959850311279,70400,0.024526250366446276,70400,1.6422220421430509,70400,1,70400,1
70450,1.5576647520065308,70450,1.1441389322280884,70450,0,70450,1.6126306985376488,70450,1,70450,1
70500,1.5540025234222412,70500,1.1481063365936279,70500,0,70500,1.6062891959880705,70500,1,70500,1
70550,1.5494246482849121,70550,1.1481063365936279,70550,0,70550,1.5645153322657881,70550,1,70550,1
70600,1.5625476837158203,70600,1.154210090637207,70600,0,70600,1.5359227969551634,70600,1,70600,1
70650,1.5530869960784912,70650,1.1587878465652466,70650,0,70650,1.5436363911214193,70650,1,70650,1
70700,1.5585802793502808,70700,1.156651496887207,70700,0,70700,1.5166402852882566,70700,1,70700,1
70750,1.5546128749847412,70750,1.1597033739089966,70750,0,70750,1.5330265808909895,70750,1,70750,1
70800,1.5625476837158203,70800,1.154820442199707,70800,0,70800,1.5153271289950456,70800,1,70800,1
70850,1.5686513185501099,70850,1.154820442199707,70850,0,70850,1.511332648830761,70850,1,70850,1
70900,1.5833002328872681,70900,1.1523789167404175,70900,0,70900,1.5017850007636235,70900,1,70900,1
70950,1.6037476062774658,70950,1.1505477428436279,70950,0,70950,1.4852366179837506,70950,1,70950,1
71000,1.615344762802124,71000,1.1499373912811279,71000,0,71000,1.4730515477427066,71000,1,71000,1
71050,1.6357921361923218,71050,1.1487166881561279,71050,0,71050,1.4752862383346679,71050,1,71050,1
71100,1.6458631753921509,71100,1.1447492837905884,71100,0,71100,1.4551016971123756,71100,1,71100,1
71150,1.6437269449234009,71150,1.1444441080093384,71150,0,71150,1.4535041171105221,71150,1,71150,1
71200,1.6559343338012695,71200,1.1410870552062988,71200,0,71200,1.4338339390034374,71200,1,71200,1
71250,1.6641743183135986,71250,1.1407818794250488,71250,0,71250,1.4294871203109549,71250,1,71250,1
71300,1.6583758592605591,71300,1.1380351781845093,71300,0,71300,1.4189675746563022,71300,1,71300,1
71350,1.6635639667510986,71350,1.1362041234970093,71350,0,71350,1.405614664745505,71350,1,71350,1
71400,1.6629536151885986,71400,1.1349834203720093,71400,0,71400,1.3788582450700839,71400,1,71400,1
71450,1.6556291580200195,71450,1.1365092992782593,71450,0,71450,1.3880453307362211,71450,1,71450,1
71500,1.6657001972198486,71500,1.1319315433502197,71500,0,71500,1.3746848442513817,71500,1,71500,1
71550,1.6498305797576904,71550,1.1307107210159302,71550,0,71550,1.3721268584346207,71550,1,71550,1
71600,1.6385388374328613,71600,1.1276589632034302,71600,0,71600,1.3697740539917596,71600,1,71600,1
71650,1.6321299076080322,71650,1.1243019104003906,71650,0,71650,1.3599351841216818,71650,1,71650,1
71700,1.6254158020019531,71700,1.1221656799316406,71700,0,71700,1.3526279165152022,71700,1,71700,1
71750,1.616565465927124,71750,1.1197241544723511,71750,0,71750,1.3488074778797203,71750,1,71750,1
71800,1.6107668876647949,71800,1.1166722774505615,71800,0,71800,1.3381246581245632,71800,1,71800,1
71850,1.5964232683181763,71850,1.1148412227630615,71850,0,71850,1.3319376170378416,71850,1,71850,1
71900,1.5866572856903076,71900,1.112399697303772,71900,0,71900,1.3242757740462703,71900,1,71900,1
71950,1.5808588266372681,71950,1.1102633476257324,71950,0,71950,1.3187496690657652,71950,1,71950,1
72000,1.5756707191467285,72000,1.1078219413757324,72000,0,72000,1.3052593275133906,72000,1,72000,1
72050,1.5655995607376099,72050,1.1069062948226929,72050,0,72050,1.322533751083858,72050,1,72050,1
72100,1.5576647520065308,72100,1.1004974842071533,72100,0,72100,1.3104856664260896,72100,1,72100,1
72150,1.5497298240661621,72150,1.0986663103103638,72150,0.0062135794607907566,72150,1.3153411519122511,72150,1,72150,1
72200,1.5424054861068726,72200,1.0940885543823242,72200,0,72200,1.3008947990293724,72200,1,72200,1
72250,1.5308084487915039,72250,1.0928678512573242,72250,0,72250,1.2959958092543722,72250,1,72250,1
72300,1.5228736400604248,72300,1.0904263257980347,72300,0.025528238924453384,72300,1.3092118061288129,72300,1,72300,1
72350,1.5124974250793457,72350,1.0846278667449951,72350,0,72350,1.2932235420765823,72350,1,72350,1
72400,1.5039521455764771,72400,1.0837123394012451,72400,0,72400,1.2810877541316943,72400,1,72400,1
72450,1.4966278076171875,72450,1.0827968120574951,72450,0.0190050546117686,72450,1.2841187074550018,72450,1,72450,1
72500,1.4874721765518189,72500,1.079439640045166,72500,0,72500,1.2825084078173639,72500,1,72500,1
72550,1.4783166646957398,72550,1.076693058013916,72550,0.016115487353367153,72550,1.2808921237504947,72550,1,72550,1
72600,1.4679403305053711,72600,1.0739463567733765,72600,0,72600,1.2777794232795505,72600,1,72600,1
72650,1.458174467086792,72650,1.0715048313140869,72650,0,72650,1.2848131892579702,72650,1,72650,1
72700,1.4529862403869629,72700,1.0672322511672974,72700,0.00277586569790525,72700,1.277286646515005,72700,1,72700,1
72750,1.4450514316558838,72750,1.0654010772705078,72750,0,72750,1.2765720035134978,72750,1,72750,1
72800,1.4337596893310547,72800,1.0626544952392578,72800,0.0040582133188331732,72800,1.2760546559392931,72800,1,72800,1
72850,1.425824761390686,72850,1.0599077939987183,72850,0,72850,1.2789687525808513,72850,1,72850,1
72900,1.4160587787628174,72900,1.0565508604049683,72900,0.014328876359019444,72900,1.2830127022611904,72900,1,72900,1
72950,1.4047670364379883,72950,1.0528885126113892,72950,0,72950,1.2865451459257475,72950,1,72950,1
73000,1.3965270519256592,73000,1.0492264032363892,73000,0,73000,1.2754992824297338,73000,1,73000,1
73050,1.3885921239852905,73050,1.0483107566833496,73050,0.0035410099119995431,73050,1.2725509957373837,73050,1,73050,1
73100,1.381878137588501,73100,1.0464797019958496,73100,0,73100,1.2737385094702649,73100,1,73100,1
73150,1.3724173307418823,73150,1.0440382957458496,73150,0.017821963890463394,73150,1.2748385492289296,73150,1,73150,1
73200,1.3617359399795532,73200,1.04159677028656,73200,0,73200,1.2888006274893409,73200,1,73200,1
73250,1.3525803089141846,73250,1.0367138385772705,73250,0.023823423122423498,73250,1.2871889179941718,73250,1,73250,1
